"Start","End","Label","Prediction"
"1.423571098955084E9","1.423571099455084E9","Fietsen","Ruis"
"1.423571099455084E9","1.423571099955084E9","Fietsen","Ruis"
"1.423571099955084E9","1.423571100455084E9","Fietsen","Ruis"
"1.423571100455084E9","1.423571100955084E9","Fietsen","Ruis"
"1.423571100955084E9","1.423571101455084E9","Fietsen","Ruis"
"1.423571101455084E9","1.423571101955084E9","Fietsen","Ruis"
"1.423571101955084E9","1.423571102455084E9","Ruis","Ruis"
"1.423571102455084E9","1.423571102955084E9","Ruis","Ruis"
"1.423571102955084E9","1.423571103455084E9","Ruis","Ruis"
"1.423571103455084E9","1.423571103955084E9","Ruis","Ruis"
"1.423571103955084E9","1.423571104455084E9","Ruis","Ruis"
"1.423571104455084E9","1.423571104955084E9","Ruis","Ruis"
"1.423571104955084E9","1.423571105455084E9","Ruis","Ruis"
"1.423571105455084E9","1.423571105955084E9","Ruis","Ruis"
"1.423571105955084E9","1.423571106455084E9","Ruis","Ruis"
"1.423571106455084E9","1.423571106955084E9","Ruis","Ruis"
"1.423571106955084E9","1.423571107455084E9","Ruis","Ruis"
"1.423571107455084E9","1.423571107955084E9","Ruis","Ruis"
"1.423571107955084E9","1.423571108455084E9","Ruis","Ruis"
"1.423571108455084E9","1.423571108955084E9","Ruis","Ruis"
"1.423571108955084E9","1.423571109455084E9","Ruis","Ruis"
"1.423571109455084E9","1.423571109955084E9","Ruis","Ruis"
"1.423571109955084E9","1.423571110455084E9","Ruis","Nietsdoen"
"1.423571110455084E9","1.423571110955084E9","Ruis","Nietsdoen"
"1.423571110955084E9","1.423571111455084E9","Ruis","Nietsdoen"
"1.423571111455084E9","1.423571111955084E9","Ruis","Nietsdoen"
"1.423571111955084E9","1.423571112455084E9","Ruis","Nietsdoen"
